iri	label	type	parentlabel	category	definition	min	max	average	median	upper_quartile	lower_quartile	number_distinct_values	distinct_values	variable	replaces
EUPATH_0009247_3_1_3_7	3.1.3.7: 3'(2'),5'-bisphosphate nucleotidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.103867	66.885964	4.25877720175439	1.9885145	4.2953515	1.0615355	228			
EUPATH_0009247_3_1_3_70	3.1.3.70: Mannosyl-3-phosphoglycerate phosphatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.161874	23.133358	2.45766208536585	1.4140395	3.063125	0.661536	82			
EUPATH_0009247_3_1_3_71	3.1.3.71: 2-phosphosulfolactate phosphatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.186539	9.30455	2.37690820588235	1.811445	2.948585	0.8918995	68			
EUPATH_0009247_3_1_3_73	3.1.3.73: Adenosylcobalamin/alpha-ribazole phosphatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.078516	94.42906	4.00375145026178	1.863044	4.0422275	0.8007645	191			
EUPATH_0009247_3_1_3_74	3.1.3.74: Pyridoxal phosphatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.169675	20.852124	2.10198812121212	1.15966	2.487325	0.722916	33			
EUPATH_0009247_3_1_3_77	3.1.3.77: Acireductone synthase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.915918	8.29517	3.32708618181818	2.55649	3.615265	1.63362	11			
EUPATH_0009247_3_1_3_78	3.1.3.78: Phosphatidylinositol-4,5-bisphosphate 4-phosphatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		1.40572	4.2722	2.83896	2.83896	4.2722	1.40572	2	["1.405720","4.272200"]		
EUPATH_0009247_3_1_3_79	3.1.3.79: Mannosylfructose-phosphate phosphatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.498592	1.74999	1.14147066666667	1.035265	1.67918	0.850532	6	["0.498592","0.850532","0.976990","1.093540","1.679180","1.749990"]		
EUPATH_0009247_3_1_3_8	3.1.3.8: 3-phytase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.454538	7.41459	2.38980277272727	1.811085	3.02285	1.00756	22			
EUPATH_0009247_3_1_3_81	3.1.3.81: Diacylglycerol diphosphate phosphatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.204642	7.43293	1.41483911764706	0.773449	1.45694	0.577798	17			
EUPATH_0009247_3_1_3_82	3.1.3.82: D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.2913	11.1972	2.1858998	1.59779	2.52784	0.529108	30			
EUPATH_0009247_3_1_3_83	3.1.3.83: D-glycero-alpha-D-manno-heptose-1,7-bisphosphate 7-phosphatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.914722	2.03144	1.4197655	1.36645	1.715975	1.123556	4	["0.914722","1.332390","1.400510","2.031440"]		
EUPATH_0009247_3_1_3_89	3.1.3.89: 5'-deoxynucleotidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.060421	23.9678	2.39965434	1.0324935	2.422635	0.473794	50			
EUPATH_0009247_3_1_3_97	3.1.3.97: 3',5'-nucleoside bisphosphate phosphatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.550698	8.44621	1.85483383333333	1.289185	1.73717	0.8267255	12			
EUPATH_0009247_3_1_4_1	3.1.4.1: Phosphodiesterase I	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.237399	47.84262	5.51423094117647	2.008948	4.35377	1.10109	51			
EUPATH_0009247_3_1_4_12	3.1.4.12: Sphingomyelin phosphodiesterase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		1.33323	2.89257	1.834495	1.55609	2.25506	1.41393	4	["1.333230","1.494630","1.617550","2.892570"]		
EUPATH_0009247_3_1_4_14	3.1.4.14: [Acyl-carrier-protein] phosphodiesterase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.19617	21.14805	2.45220335616438	1.356557	2.5592	0.598942	73			
EUPATH_0009247_3_1_4_16	3.1.4.16: 2',3'-cyclic-nucleotide 2'-phosphodiesterase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.104819	28.579968	2.66904514782609	1.547513	3.348923	0.680342	115			
EUPATH_0009247_3_1_4_17	3.1.4.17: 3',5'-cyclic-nucleotide phosphodiesterase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.079344	13.5098	1.75993198717949	1.2071805	2.03641	0.586041	78			
EUPATH_0009247_3_1_4_3	3.1.4.3: Phospholipase C	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.396402	107.5145	10.5527992833333	3.666435	8.48307	1.6599945	60			
EUPATH_0009247_3_1_4_37	3.1.4.37: 2',3'-cyclic-nucleotide 3'-phosphodiesterase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.767226	1.68121	1.224218	1.224218	1.68121	0.767226	2	["0.767226","1.681210"]		
EUPATH_0009247_3_1_4_4	3.1.4.4: Phospholipase D	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.343195	12.8468	2.03789578125	0.922584	2.05199	0.588429	64			
EUPATH_0009247_3_1_4_46	3.1.4.46: Glycerophosphodiester phosphodiesterase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.230688	100.863589	6.26168611143695	3.319494	7.30505	1.57995	341			
EUPATH_0009247_3_1_4_52	3.1.4.52: Cyclic-guanylate-specific phosphodiesterase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.217746	249.745862	8.69631840327869	3.050332	7.44826	1.19855	305			
EUPATH_0009247_3_1_4_53	3.1.4.53: 3',5'-cyclic-AMP phosphodiesterase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.213159	187.124	8.71340632051282	2.322035	7.1379885	0.980852	156			
EUPATH_0009247_3_1_4_55	3.1.4.55: Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.28367	15.5027	1.85686714814815	0.920344	1.56721	0.5034265	27			
EUPATH_0009247_3_1_4_56	3.1.4.56: 7,8-dihydroneopterin 2',3'-cyclic phosphate phosphodiesterase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		1.21384	3.24856	2.2312	2.2312	3.24856	1.21384	2	["1.213840","3.248560"]		
EUPATH_0009247_3_1_4_58	3.1.4.58	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.052942	97.6955	5.24291421604938	1.6989205	4.210435	0.835359	162			
EUPATH_0009247_3_1_5_1	3.1.5.1: dGTPase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.199752	51.579003	3.96087981151832	1.896736	4.558792	0.8394775	191			
EUPATH_0009247_3_1_6_1	3.1.6.1: Arylsulfatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.322452	292.635033	10.2790365082742	4.72491	9.61669	2.291354	423			
EUPATH_0009247_3_1_6_4	3.1.6.4: N-acetylgalactosamine-6-sulfatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.734133	11.0347	4.49995754545455	4.04597	5.82044	1.90809	11			
EUPATH_0009247_3_1_6_6	3.1.6.6: Choline-sulfatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.082204	34.33976	2.93632435664336	1.331583	2.8690765	0.744619	143			
EUPATH_0009247_3_1_6_8	3.1.6.8: Cerebroside-sulfatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.351321	10.2373	3.56126025	1.82821	6.36437	0.7581505	4	["0.351321","1.164980","2.491440","10.237300"]		
EUPATH_0009247_3_1_7_2	3.1.7.2: Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.225791	17.25455	2.92619398214286	1.74659	3.53053	0.784016	168			
EUPATH_0009247_3_1_8_1	3.1.8.1: Aryldialkylphosphatase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.304119	6.88543	1.6325683125	0.719684	2.4240255	0.4407075	16			
EUPATH_0009247_3_2_1_1	3.2.1.1: Alpha-amylase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.330085	171.4403	11.532374591195	6.617224	13.218	2.91887	477			
EUPATH_0009247_3_2_1_10	3.2.1.10: Oligo-1,6-glucosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.084461	60.96817	4.24064025	2.0446575	4.0965545	0.809255	164			
EUPATH_0009247_3_2_1_11	3.2.1.11: Dextranase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.782385	3.09433	1.415135	0.876194	2.05766	0.804047	6	["0.782385","0.804047","0.842804","0.909584","2.057660","3.094330"]		
EUPATH_0009247_3_2_1_113	3.2.1.113: Mannosyl-oligosaccharide 1,2-alpha-mannosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.157646	1.04445	0.6428654	0.569494	0.886766	0.555971	5	["0.157646","0.555971","0.569494","0.886766","1.044450"]		
EUPATH_0009247_3_2_1_122	3.2.1.122: Maltose-6'-phosphate glucosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.137291	62.764351	4.03479907446809	2.14796	5.15135	0.824312	94			
EUPATH_0009247_3_2_1_131	3.2.1.131: Xylan alpha-1,2-glucuronosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.277104	6.70444	2.69901411111111	1.70654	5.52346	0.61899	9	["0.277104","0.580353","0.618990","1.076880","1.706540","2.031120","5.523460","5.772240","6.704440"]		
EUPATH_0009247_3_2_1_133	3.2.1.133: Glucan 1,4-alpha-maltohydrolase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		3.43182	5.143	4.28741	4.28741	5.143	3.43182	2	["3.431820","5.143000"]		
EUPATH_0009247_3_2_1_135	3.2.1.135: Neopullulanase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.215848	28.777565	3.12591928070175	1.475975	3.356055	0.928966	114			
EUPATH_0009247_3_2_1_139	3.2.1.139: Alpha-glucuronidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		1.54903	1.54903	1.54903	1.54903			1	["1.549030"]		
EUPATH_0009247_3_2_1_14	3.2.1.14: Chitinase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.253261	45.8631	2.63353419090909	1.392336	2.69733	0.717504	110			
EUPATH_0009247_3_2_1_141	3.2.1.141: 4-alpha-D-((1->4)-alpha-D-glucano)trehalose trehalohydrolase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.112301	61.4893	6.361638	2.40685	5.44712	1.09729	54			
EUPATH_0009247_3_2_1_145	3.2.1.145: Galactan 1,3-beta-galactosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		1.76496	4.14932	2.95714	2.95714	4.14932	1.76496	2	["1.764960","4.149320"]		
EUPATH_0009247_3_2_1_15	3.2.1.15: Polygalacturonase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.298712	17.64184	4.71210530769231	2.52965	6.92427	0.645686	13			
EUPATH_0009247_3_2_1_151	3.2.1.151: Xyloglucan-specific endo-beta-1,4-glucanase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.354848	8.78585	4.570349	4.570349	8.78585	0.354848	2	["0.354848","8.785850"]		
EUPATH_0009247_3_2_1_156	3.2.1.156: Oligosaccharide reducing-end xylanase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.114609	10.12556	2.37336233333333	1.667165	2.6662435	1.28728	12			
EUPATH_0009247_3_2_1_165	3.2.1.165: Exo-1,4-beta-D-glucosaminidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.382805	23.089043	2.85767406779661	1.66302	2.97334	0.8623575	59			
EUPATH_0009247_3_2_1_169	3.2.1.169: Protein O-GlcNAcase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.328787	46.3675	4.84021789156627	2.294313	4.96683	1.127465	83			
EUPATH_0009247_3_2_1_17	3.2.1.17: Lysozyme	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.147962	178.792924	5.43947942042042	2.24065	5.545167	1.042955	333			
EUPATH_0009247_3_2_1_170	3.2.1.170: Mannosylglycerate hydrolase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.281284	63.44135	3.70296926923077	1.240235	3.04205	0.567839	78			
EUPATH_0009247_3_2_1_172	3.2.1.172: Unsaturated rhamnogalacturonyl hydrolase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.210943	11.42782	1.89177119230769	1.34759	2.14414	0.730662	78			
EUPATH_0009247_3_2_1_177	3.2.1.177: Alpha-D-xyloside xylohydrolase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.255894	259.414	8.86822954022989	2.8951	7.199537	1.29189	261			
EUPATH_0009247_3_2_1_179	3.2.1.179: Gellan tetrasaccharide unsaturated glucuronyl hydrolase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.171725	29.37698	3.47329634	1.998985	2.98574	0.93902	50			
EUPATH_0009247_3_2_1_18	3.2.1.18: Exo-alpha-sialidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.299883	152.633	9.15056892708333	3.987505	9.647775	1.9025745	192			
EUPATH_0009247_3_2_1_180	3.2.1.180: Unsaturated chondroitin disaccharide hydrolase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.357941	0.584758	0.49588233333333	0.544948	0.564853	0.4514445	3	["0.357941","0.544948","0.584758"]		
EUPATH_0009247_3_2_1_183	3.2.1.183: UDP-N-acetylglucosamine 2-epimerase (hydrolyzing)	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.339209	9.05055	2.2184835	0.911037	2.434395	0.8336225	8	["0.339209","0.779008","0.888237","0.908919","0.913155","1.104190","3.764600","9.050550"]		
EUPATH_0009247_3_2_1_185	3.2.1.185: Non-reducing end beta-L-arabinofuranosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.188714	126.80287	10.173728983871	2.611657	9.69438	0.9228	62			
EUPATH_0009247_3_2_1_187	3.2.1.187: (Ara-f)(3)-Hyp beta-L-arabinobiosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.089253	19.0762	4.13506972727273	1.921835	3.40017	0.988308	22			
EUPATH_0009247_3_2_1_196	3.2.1.196	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.319496	17.61776	2.23067140384615	1.26973	2.75718	0.7014725	52			
EUPATH_0009247_3_2_1_199	3.2.1.199	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.27544	13.0078	1.97898753846154	0.675444	1.74477	0.413323	13			
EUPATH_0009247_3_2_1_20	3.2.1.20: Alpha-glucosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.123673	19.17621	2.5748222345679	1.14329	2.84909	0.740644	81			
EUPATH_0009247_3_2_1_21	3.2.1.21: Beta-glucosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.085786	194.278215	6.72232125329815	2.880439	6.366293	1.459395	379			
EUPATH_0009247_3_2_1_22	3.2.1.22: Alpha-galactosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.511536	356.697042	15.8165084920273	6.54726	14.9660015	3.4315335	438			
EUPATH_0009247_3_2_1_23	3.2.1.23: Beta-galactosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.478913	673.10293	31.828558847561	17.3652295	32.4603825	8.3122845	492			
EUPATH_0009247_3_2_1_24	3.2.1.24: Alpha-mannosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.293114	64.1952	8.431017825	2.682235	9.014949	1.077967	40			
EUPATH_0009247_3_2_1_25	3.2.1.25: Beta-mannosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.639244	18.927	4.43227082608696	2.80768	5.89247	1.31023	23			
EUPATH_0009247_3_2_1_26	3.2.1.26: Beta-fructofuranosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.147732	65.00774	3.75863638636364	1.6332245	3.7899	0.784998	132			
EUPATH_0009247_3_2_1_28	3.2.1.28: Alpha,alpha-trehalase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.128794	92.110112	3.71566101851852	1.795645	3.761276	0.753821	162			
EUPATH_0009247_3_2_1_3	3.2.1.3: Glucan 1,4-alpha-glucosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.705901	1.07271	0.89840066666667	0.916591	0.9946505	0.811246	3	["0.705901","0.916591","1.072710"]		
EUPATH_0009247_3_2_1_31	3.2.1.31: Beta-glucuronidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.134201	56.703702	2.7426208	1.2691605	3.147241	0.7157215	120			
EUPATH_0009247_3_2_1_35	3.2.1.35: Hyaluronoglucosaminidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.655762	7.25865	2.84323557142857	2.214	2.9924	1.39465	14			
EUPATH_0009247_3_2_1_37	3.2.1.37: Xylan 1,4-beta-xylosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.299745	43.964834	5.679787	2.22424	4.68123	1.15367	65			
EUPATH_0009247_3_2_1_38	3.2.1.38: Beta-D-fucosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		2.42985	5.1505	3.93794	4.23347	4.691985	3.33166	3	["2.429850","4.233470","5.150500"]		
EUPATH_0009247_3_2_1_39	3.2.1.39: Glucan endo-1,3-beta-D-glucosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.427809	10.2583	2.53781866666667	1.61253	3.02838	1.13128	21			
EUPATH_0009247_3_2_1_4	3.2.1.4: Cellulase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.149843	59.620955	3.9393967032967	2.044023	4.257867	1.112359	273			
EUPATH_0009247_3_2_1_40	3.2.1.40: Alpha-L-rhamnosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.38938	7.58404	3.51899571428571	3.19146	4.935055	1.79899	7	["0.389380","0.841379","2.756601","3.191460","4.043340","5.826770","7.584040"]		
EUPATH_0009247_3_2_1_41	3.2.1.41: Pullulanase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.227428	66.06327	4.54352508945687	2.323445	4.6693	1.30608	313			
EUPATH_0009247_3_2_1_45	3.2.1.45: Glucosylceramidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		1.22038	3.94954	2.163225	1.74149	3.092045	1.234405	4	["1.220380","1.248430","2.234550","3.949540"]		
EUPATH_0009247_3_2_1_49	3.2.1.49: Alpha-N-acetylgalactosaminidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.21587	28.00986	2.73902729752066	1.70027	2.89664	0.862139	121			
EUPATH_0009247_3_2_1_50	3.2.1.50: Alpha-N-acetylglucosaminidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.160496	13.85191	3.0921242	1.800454	3.32419	0.736051	25			
EUPATH_0009247_3_2_1_51	3.2.1.51: Alpha-L-fucosidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.168738	74.90475	6.18290555921053	2.0298975	5.54701	0.9704965	152			
EUPATH_0009247_3_2_1_52	3.2.1.52: Beta-N-acetylhexosaminidase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.134044	270.230867	12.6849708808777	5.31528	13.952361	2.391084	319			
EUPATH_0009247_3_2_1_54	3.2.1.54: Cyclomaltodextrinase	number	4th level EC metagenome abundance data	Metagenomic sequencing assay		0.214208	61.89491	3.16583407534247	1.657135	3.388164	0.980867	146			
